期号,num1,num2,num3,和值,跨度,类型
2020274,5,9,5,19,4,组三
2020275,7,1,6,14,6,组六
2020276,9,9,4,22,5,组三
2020277,5,6,7,18,2,组六
2020278,2,7,4,13,5,组六
2020279,9,3,2,14,7,组六
2020280,1,6,0,7,6,组六
2020281,9,5,1,15,8,组六
2020282,2,5,7,14,5,组六
2020283,5,7,0,12,7,组六
2020284,3,3,7,13,4,组三
2020285,1,4,4,9,3,组三
2020286,5,1,9,15,8,组六
2020287,2,7,6,15,5,组六
2020288,6,9,3,18,6,组六
2020289,5,9,3,17,6,组六
2020290,8,4,6,18,4,组六
2020291,4,6,8,18,4,组六
2020292,7,6,7,20,1,组三
2020293,2,0,3,5,3,组六
2020294,6,3,0,9,6,组六
2020295,8,3,9,20,6,组六
2020296,2,5,1,8,4,组六
2020297,7,4,5,16,3,组六
2020298,2,9,0,11,9,组六
2020299,3,2,3,8,1,组三
2020300,4,1,2,7,3,组六
2020301,4,1,8,13,7,组六
2020302,1,0,8,9,8,组六
2020303,9,0,6,15,9,组六
2020304,6,2,7,15,5,组六
2020305,3,7,3,13,4,组三
2020306,4,3,8,15,5,组六
2020307,6,9,5,20,4,组六
2020308,5,7,4,16,3,组六
2020309,2,7,2,11,5,组三
2020310,5,0,3,8,5,组六
2020311,5,8,0,13,8,组六
2020312,6,1,4,11,5,组六
2021001,3,2,6,11,4,组六
2021002,3,5,5,13,2,组三
2021003,8,8,0,16,8,组三
2021004,5,0,1,6,5,组六
2021005,6,3,3,12,3,组三
2021006,9,0,8,17,9,组六
2021007,9,0,1,10,9,组六
2021008,6,4,7,17,3,组六
2021009,2,3,1,6,2,组六
2021010,7,4,3,14,4,组六
2021011,9,6,0,15,9,组六
2021012,9,0,6,15,9,组六
2021013,8,8,7,23,1,组三
2021014,7,9,0,16,9,组六
2021015,6,5,9,20,4,组六
2021016,2,2,3,7,1,组三
2021017,0,0,1,1,1,组三
2021018,4,6,8,18,4,组六
2021019,2,5,2,9,3,组三
2021020,3,9,8,20,6,组六
2021021,9,7,2,18,7,组六
2021022,9,6,3,18,6,组六
2021023,8,4,0,12,8,组六
2021024,3,4,2,9,2,组六
2021025,8,5,9,22,4,组六
2021026,4,2,6,12,4,组六
2021027,0,2,3,5,3,组六
2021028,7,9,0,16,9,组六
2021029,8,6,5,19,3,组六
2021030,2,2,5,9,3,组三
2021031,7,1,4,12,6,组六
2021032,3,7,3,13,4,组三
2021033,4,5,2,11,3,组六
2021034,5,3,4,12,2,组六
2021035,5,4,6,15,2,组六
2021036,9,5,6,20,4,组六
2021037,1,6,1,8,5,组三
2021038,4,9,2,15,7,组六
2021039,6,7,5,18,2,组六
2021040,3,4,1,8,3,组六
2021041,9,9,2,20,7,组三
2021042,9,5,6,20,4,组六
2021043,0,5,4,9,5,组六
2021044,2,6,9,17,7,组六
2021045,2,5,2,9,3,组三
2021046,0,4,7,11,7,组六
2021047,6,2,6,14,4,组三
2021048,9,4,5,18,5,组六
2021049,6,0,3,9,6,组六
2021050,4,6,0,10,6,组六
2021051,7,3,0,10,7,组六
2021052,9,8,6,23,3,组六
2021053,9,5,4,18,5,组六
2021054,1,2,5,8,4,组六
2021055,6,0,7,13,7,组六
2021056,6,2,2,10,4,组三
2021057,2,5,7,14,5,组六
2021058,9,7,2,18,7,组六
2021059,6,3,6,15,3,组三
2021060,6,5,5,16,1,组三
2021061,3,6,8,17,5,组六
2021062,4,4,6,14,2,组三
2021063,6,7,3,16,4,组六
2021064,6,2,6,14,4,组三
2021065,6,4,2,12,4,组六
2021066,5,2,3,10,3,组六
2021067,1,7,0,8,7,组六
2021068,0,4,5,9,5,组六
2021069,7,1,9,17,8,组六
2021070,9,8,8,25,1,组三
2021071,6,5,5,16,1,组三
2021072,5,6,2,13,4,组六
2021073,1,7,3,11,6,组六
2021074,2,7,9,18,7,组六
2021075,0,6,8,14,8,组六
2021076,0,1,8,9,8,组六
2021077,7,1,0,8,7,组六
2021078,6,8,6,20,2,组三
2021079,9,5,9,23,4,组三
2021080,6,4,5,15,2,组六
2021081,2,4,1,7,3,组六
2021082,2,2,7,11,5,组三
2021083,6,7,6,19,1,组三
2021084,4,9,3,16,6,组六
2021085,9,9,6,24,3,组三
2021086,2,6,3,11,4,组六
2021087,8,6,6,20,2,组三
2021088,3,0,4,7,4,组六
2021089,2,4,5,11,3,组六
2021090,6,7,8,21,2,组六
2021091,4,7,2,13,5,组六
2021092,8,7,0,15,8,组六
2021093,4,3,1,8,3,组六
2021094,5,6,9,20,4,组六
2021095,9,5,2,16,7,组六
2021096,5,9,3,17,6,组六
2021097,8,1,6,15,7,组六
2021098,3,0,2,5,3,组六
2021099,4,9,1,14,8,组六
2021100,2,7,6,15,5,组六
2021101,7,8,6,21,2,组六
2021102,1,1,6,8,5,组三
2021103,8,3,3,14,5,组三
2021104,9,0,6,15,9,组六
2021105,6,3,8,17,5,组六
2021106,7,3,3,13,4,组三
2021107,2,6,4,12,4,组六
2021108,5,5,3,13,2,组三
2021109,1,7,2,10,6,组六
2021110,2,3,4,9,2,组六
2021111,8,3,8,19,5,组三
2021112,4,5,1,10,4,组六
2021113,0,3,2,5,3,组六
2021114,7,1,3,11,6,组六
2021115,8,3,4,15,5,组六
2021116,4,1,4,9,3,组三
2021117,9,2,3,14,7,组六
2021118,6,9,4,19,5,组六
2021119,1,3,6,10,5,组六
2021120,6,8,6,20,2,组三
2021121,0,8,0,8,8,组三
2021122,8,5,3,16,5,组六
2021123,8,2,2,12,6,组三
2021124,4,9,2,15,7,组六
2021125,9,1,9,19,8,组三
2021126,8,1,3,12,7,组六
2021127,4,4,9,17,5,组三
2021128,6,8,9,23,3,组六
2021129,7,9,3,19,6,组六
2021130,1,7,2,10,6,组六
2021131,2,2,3,7,1,组三
2021132,7,4,1,12,6,组六
2021133,5,3,2,10,3,组六
2021134,2,1,6,9,5,组六
2021135,5,0,5,10,5,组三
2021136,4,6,9,19,5,组六
2021137,6,8,5,19,3,组六
2021138,9,2,8,19,7,组六
2021139,6,4,9,19,5,组六
2021140,1,3,2,6,2,组六
2021141,1,0,3,4,3,组六
2021142,1,9,7,17,8,组六
2021143,3,8,6,17,5,组六
2021144,0,7,4,11,7,组六
2021145,2,4,5,11,3,组六
2021146,9,0,1,10,9,组六
2021147,2,5,7,14,5,组六
2021148,2,1,5,8,4,组六
2021149,8,7,8,23,1,组三
2021150,3,0,1,4,3,组六
2021151,8,2,6,16,6,组六
2021152,3,4,8,15,5,组六
2021153,3,6,8,17,5,组六
2021154,5,9,1,15,8,组六
2021155,2,1,7,10,6,组六
2021156,7,3,2,12,5,组六
2021157,2,1,9,12,8,组六
2021158,9,0,5,14,9,组六
2021159,2,3,7,12,5,组六
2021160,9,5,8,22,4,组六
2021161,7,6,2,15,5,组六
2021162,7,9,3,19,6,组六
2021163,6,1,1,8,5,组三
2021164,1,3,7,11,6,组六
2021165,5,0,6,11,6,组六
2021166,8,1,0,9,8,组六
2021167,6,6,5,17,1,组三
2021168,9,4,6,19,5,组六
2021169,1,1,6,8,5,组三
2021170,4,9,9,22,5,组三
2021171,4,6,5,15,2,组六
2021172,7,5,7,19,2,组三
2021173,0,9,7,16,9,组六
2021174,2,4,3,9,2,组六
2021175,1,1,7,9,6,组三
2021176,8,6,5,19,3,组六
2021177,0,1,7,8,7,组六
2021178,9,0,0,9,9,组三
2021179,8,6,6,20,2,组三
2021180,9,3,0,12,9,组六
2021181,5,4,9,18,5,组六
2021182,2,2,9,13,7,组三
2021183,3,5,0,8,5,组六
2021184,8,1,1,10,7,组三
2021185,6,9,5,20,4,组六
2021186,6,9,1,16,8,组六
2021187,3,7,5,15,4,组六
2021188,6,0,8,14,8,组六
2021189,8,1,0,9,8,组六
2021190,4,2,8,14,6,组六
2021191,0,4,9,13,9,组六
2021192,7,4,0,11,7,组六
2021193,9,5,1,15,8,组六
2021194,5,2,3,10,3,组六
2021195,6,0,2,8,6,组六
2021196,8,6,6,20,2,组三
2021197,0,6,4,10,6,组六
2021198,1,8,5,14,7,组六
2021199,4,8,3,15,5,组六
2021200,4,0,9,13,9,组六
2021201,2,4,5,11,3,组六
2021202,4,8,8,20,4,组三
2021203,9,5,9,23,4,组三
2021204,5,0,6,11,6,组六
2021205,0,8,2,10,8,组六
2021206,4,6,9,19,5,组六
2021207,0,7,0,7,7,组三
2021208,5,2,0,7,5,组六
2021209,6,5,4,15,2,组六
2021210,5,8,2,15,6,组六
2021211,6,7,5,18,2,组六
2021212,0,1,2,3,2,组六
2021213,1,2,0,3,2,组六
2021214,2,8,1,11,7,组六
2021215,7,1,2,10,6,组六
2021216,4,5,4,13,1,组三
2021217,5,4,7,16,3,组六
2021218,5,3,0,8,5,组六
2021219,3,2,9,14,7,组六
2021220,1,2,7,10,6,组六
2021221,1,8,5,14,7,组六
2021222,0,2,8,10,8,组六
2021223,8,2,3,13,6,组六
2021224,9,3,7,19,6,组六
2021225,8,2,4,14,6,组六
2021226,5,0,9,14,9,组六
2021227,3,5,7,15,4,组六
2021228,5,5,2,12,3,组三
2021229,3,5,9,17,6,组六
2021230,7,7,5,19,2,组三
2021231,7,6,2,15,5,组六
2021232,7,7,9,23,2,组三
2021233,0,2,2,4,2,组三
2021234,1,6,3,10,5,组六
2021235,3,3,2,8,1,组三
2021236,7,1,4,12,6,组六
2021237,2,0,3,5,3,组六
2021238,1,3,4,8,3,组六
2021239,3,1,9,13,8,组六
2021240,0,1,3,4,3,组六
2021241,8,4,8,20,4,组三
2021242,9,7,3,19,6,组六
2021243,0,9,7,16,9,组六
2021244,4,0,1,5,4,组六
2021245,9,2,6,17,7,组六
2021246,9,8,0,17,9,组六
2021247,5,2,5,12,3,组三
2021248,3,0,8,11,8,组六
2021249,2,9,0,11,9,组六
2021250,4,4,8,16,4,组三
2021251,9,4,1,14,8,组六
2021252,9,7,5,21,4,组六
2021253,5,6,8,19,3,组六
2021254,9,4,9,22,5,组三
2021255,9,1,7,17,8,组六
2021256,5,0,3,8,5,组六
2021257,9,1,4,14,8,组六
2021258,7,5,1,13,6,组六
2021259,1,1,5,7,4,组三
2021260,1,8,6,15,7,组六
2021261,1,9,5,15,8,组六
2021262,4,1,4,9,3,组三
2021263,2,4,4,10,2,组三
2021264,9,5,6,20,4,组六
2021265,0,9,5,14,9,组六
2021266,0,5,5,10,5,组三
2021267,7,0,0,7,7,组三
2021268,1,8,3,12,7,组六
2021269,1,3,4,8,3,组六
2021270,6,7,1,14,6,组六
2021271,5,3,0,8,5,组六
2021272,0,2,8,10,8,组六
2021273,3,1,6,10,5,组六
2021274,8,1,2,11,7,组六
2021275,2,7,6,15,5,组六
2021276,5,0,4,9,5,组六
2021277,7,0,0,7,7,组三
2021278,1,5,7,13,6,组六
2021279,1,1,1,3,0,豹子
2021280,8,6,8,22,2,组三
2021281,5,9,7,21,4,组六
2021282,4,7,0,11,7,组六
2021283,8,0,6,14,8,组六
2021284,5,0,4,9,5,组六
2021285,7,8,0,15,8,组六
2021286,8,5,3,16,5,组六
2021287,7,7,0,14,7,组三
2021288,5,6,6,17,1,组三
2021289,3,2,1,6,2,组六
2021290,4,8,9,21,5,组六
2021291,0,4,4,8,4,组三
2021292,5,2,1,8,4,组六
2021293,4,2,0,6,4,组六
2021294,4,8,8,20,4,组三
2021295,2,3,5,10,3,组六
2021296,4,6,8,18,4,组六
2021297,5,1,2,8,4,组六
2021298,5,8,9,22,4,组六
2021299,8,8,8,24,0,豹子
2021300,1,4,0,5,4,组六
2021301,6,2,2,10,4,组三
2021302,9,2,5,16,7,组六
2021303,1,4,3,8,3,组六
2021304,9,0,0,9,9,组三
2021305,1,5,6,12,5,组六
2021306,2,3,3,8,1,组三
2021307,1,8,3,12,7,组六
2021308,8,3,8,19,5,组三
2021309,4,5,7,16,3,组六
2021310,1,4,8,13,7,组六
2021311,8,0,5,13,8,组六
2021312,0,0,8,8,8,组三
2021313,5,9,3,17,6,组六
2021314,1,9,4,14,8,组六
2021315,4,8,4,16,4,组三
2021316,6,8,8,22,2,组三
2021317,3,5,5,13,2,组三
2021318,7,3,1,11,6,组六
2021319,0,8,6,14,8,组六
2021320,9,4,0,13,9,组六
2021321,9,7,7,23,2,组三
2021322,1,7,0,8,7,组六
2021323,4,5,4,13,1,组三
2021324,9,3,1,13,8,组六
2021325,6,1,2,9,5,组六
2021326,4,6,1,11,5,组六
2021327,3,2,8,13,6,组六
2021328,3,3,6,12,3,组三
2021329,1,3,1,5,2,组三
2021330,2,0,4,6,4,组六
2021331,9,4,9,22,5,组三
2021332,9,3,4,16,6,组六
2021333,4,0,4,8,4,组三
2021334,7,9,2,18,7,组六
2021335,1,1,0,2,1,组三
2021336,4,5,5,14,1,组三
2021337,7,2,2,11,5,组三
2021338,2,4,4,10,2,组三
2021339,1,8,9,18,8,组六
2021340,3,2,1,6,2,组六
2021341,7,0,3,10,7,组六
2021342,6,7,6,19,1,组三
2021343,8,8,0,16,8,组三
2021344,0,4,6,10,6,组六
2021345,5,0,8,13,8,组六
2021346,3,4,3,10,1,组三
2021347,8,3,9,20,6,组六
2021348,2,4,1,7,3,组六
2021349,2,9,0,11,9,组六
2021350,1,3,5,9,4,组六
2021351,2,6,4,12,4,组六
2022001,3,7,8,18,5,组六
2022002,2,8,7,17,6,组六
2022003,5,5,8,18,3,组三
2022004,0,9,9,18,9,组三
2022005,8,7,1,16,7,组六
2022006,4,3,8,15,5,组六
2022007,5,2,3,10,3,组六
2022008,8,4,2,14,6,组六
2022009,8,5,6,19,3,组六
2022010,6,4,8,18,4,组六
2022011,0,7,3,10,7,组六
2022012,5,0,5,10,5,组三
2022013,0,8,6,14,8,组六
2022014,7,8,8,23,1,组三
2022015,9,9,3,21,6,组三
2022016,9,4,7,20,5,组六
2022017,5,1,5,11,4,组三
2022018,7,2,9,18,7,组六
2022019,8,5,5,18,3,组三
2022020,5,1,5,11,4,组三
2022021,4,9,2,15,7,组六
2022022,9,7,4,20,5,组六
2022023,4,8,9,21,5,组六
2022024,5,0,3,8,5,组六
2022025,9,7,4,20,5,组六
2022026,6,1,8,15,7,组六
2022027,9,2,4,15,7,组六
2022028,9,6,1,16,8,组六
2022029,1,3,4,8,3,组六
2022030,4,6,0,10,6,组六
2022031,6,0,5,11,6,组六
2022032,7,0,3,10,7,组六
2022033,3,5,8,16,5,组六
2022034,9,2,2,13,7,组三
2022035,4,0,2,6,4,组六
2022036,0,8,7,15,8,组六
2022037,3,4,1,8,3,组六
2022038,3,9,3,15,6,组三
2022039,4,7,5,16,3,组六
2022040,5,9,1,15,8,组六
2022041,5,3,3,11,2,组三
2022042,5,0,0,5,5,组三
2022043,0,9,6,15,9,组六
2022044,5,3,8,16,5,组六
2022045,4,2,9,15,7,组六
2022046,3,8,7,18,5,组六
2022047,8,1,5,14,7,组六
2022048,7,1,2,10,6,组六
2022049,4,8,7,19,4,组六
2022050,0,7,0,7,7,组三
2022051,8,4,6,18,4,组六
2022052,4,6,6,16,2,组三
2022053,5,6,6,17,1,组三
2022054,2,6,9,17,7,组六
2022055,2,7,7,16,5,组三
2022056,0,9,9,18,9,组三
2022057,1,4,7,12,6,组六
2022058,0,4,7,11,7,组六
2022059,5,9,2,16,7,组六
2022060,2,1,0,3,2,组六
2022061,3,5,3,11,2,组三
2022062,8,9,2,19,7,组六
2022063,7,7,3,17,4,组三
2022064,6,1,5,12,5,组六
2022065,9,9,4,22,5,组三
2022066,4,0,8,12,8,组六
2022067,0,1,3,4,3,组六
2022068,7,1,7,15,6,组三
2022069,5,8,6,19,3,组六
2022070,7,0,2,9,7,组六
2022071,3,7,1,11,6,组六
2022072,6,8,3,17,5,组六
2022073,2,0,0,2,2,组三
2022074,0,8,9,17,9,组六
2022075,7,6,1,14,6,组六
2022076,1,7,1,9,6,组三
2022077,9,1,8,18,8,组六
2022078,3,5,2,10,3,组六
2022079,8,5,4,17,4,组六
2022080,4,5,0,9,5,组六
2022081,1,6,8,15,7,组六
2022082,6,7,8,21,2,组六
2022083,3,2,8,13,6,组六
2022084,9,4,6,19,5,组六
2022085,2,7,9,18,7,组六
2022086,9,3,5,17,6,组六
2022087,1,3,3,7,2,组三
2022088,9,0,7,16,9,组六
2022089,8,4,4,16,4,组三
2022090,5,7,9,21,4,组六
2022091,8,0,9,17,9,组六
2022092,8,1,8,17,7,组三
2022093,9,5,8,22,4,组六
2022094,4,8,8,20,4,组三
2022095,1,4,0,5,4,组六
2022096,8,2,4,14,6,组六
2022097,0,9,6,15,9,组六
2022098,9,1,5,15,8,组六
2022099,4,6,4,14,2,组三
2022100,4,4,4,12,0,豹子
2022101,1,2,4,7,3,组六
2022102,3,4,5,12,2,组六
2022103,0,4,6,10,6,组六
2022104,0,8,3,11,8,组六
2022105,6,4,2,12,4,组六
2022106,6,2,5,13,4,组六
2022107,0,6,4,10,6,组六
2022108,4,1,5,10,4,组六
2022109,0,9,2,11,9,组六
2022110,8,9,3,20,6,组六
2022111,9,5,6,20,4,组六
2022112,7,6,2,15,5,组六
2022113,6,5,3,14,3,组六
2022114,9,9,7,25,2,组三
2022115,8,3,6,17,5,组六
2022116,7,0,7,14,7,组三
2022117,4,5,7,16,3,组六
2022118,4,7,0,11,7,组六
2022119,0,4,6,10,6,组六
2022120,9,3,9,21,6,组三
2022121,6,2,1,9,5,组六
2022122,3,5,7,15,4,组六
2022123,1,5,4,10,4,组六
2022124,2,2,4,8,2,组三
2022125,2,6,4,12,4,组六
2022126,2,5,9,16,7,组六
2022127,1,1,7,9,6,组三
2022128,8,4,3,15,5,组六
2022129,0,0,5,5,5,组三
2022130,3,9,5,17,6,组六
2022131,2,6,6,14,4,组三
2022132,7,8,2,17,6,组六
2022133,6,5,4,15,2,组六
2022134,2,2,9,13,7,组三
2022135,0,4,8,12,8,组六
2022136,6,5,6,17,1,组三
2022137,2,4,4,10,2,组三
2022138,4,2,6,12,4,组六
2022139,1,3,6,10,5,组六
2022140,2,7,7,16,5,组三
2022141,7,5,5,17,2,组三
2022142,5,6,3,14,3,组六
2022143,1,5,8,14,7,组六
2022144,0,1,6,7,6,组六
2022145,7,2,8,17,6,组六
2022146,1,9,4,14,8,组六
2022147,1,9,6,16,8,组六
2022148,4,0,8,12,8,组六
2022149,4,6,4,14,2,组三
2022150,8,8,7,23,1,组三
2022151,1,1,3,5,2,组三
2022152,0,4,4,8,4,组三
2022153,1,5,5,11,4,组三
2022154,4,0,6,10,6,组六
2022155,0,5,7,12,7,组六
2022156,7,8,9,24,2,组六
2022157,4,1,7,12,6,组六
2022158,8,9,1,18,8,组六
2022159,2,4,0,6,4,组六
2022160,0,4,4,8,4,组三
2022161,5,0,7,12,7,组六
2022162,7,0,7,14,7,组三
2022163,7,7,1,15,6,组三
2022164,1,8,9,18,8,组六
2022165,4,5,7,16,3,组六
2022166,4,5,1,10,4,组六
2022167,2,9,9,20,7,组三
2022168,5,5,3,13,2,组三
2022169,4,6,9,19,5,组六
2022170,7,8,9,24,2,组六
2022171,9,2,4,15,7,组六
2022172,3,4,2,9,2,组六
2022173,5,4,6,15,2,组六
2022174,2,8,4,14,6,组六
2022175,1,5,1,7,4,组三
2022176,4,1,6,11,5,组六
2022177,2,4,2,8,2,组三
2022178,9,2,1,12,8,组六
2022179,9,4,6,19,5,组六
2022180,3,1,2,6,2,组六
2022181,0,7,1,8,7,组六
2022182,4,0,6,10,6,组六
2022183,1,8,8,17,7,组三
2022184,9,6,6,21,3,组三
2022185,5,4,5,14,1,组三
2022186,1,5,3,9,4,组六
2022187,7,1,8,16,7,组六
2022188,4,8,1,13,7,组六
2022189,2,3,5,10,3,组六
2022190,7,4,8,19,4,组六
2022191,2,1,0,3,2,组六
2022192,6,8,1,15,7,组六
2022193,1,6,2,9,5,组六
2022194,7,8,0,15,8,组六
2022195,1,2,2,5,1,组三
2022196,1,2,3,6,2,组六
2022197,9,3,0,12,9,组六
2022198,0,3,7,10,7,组六
2022199,3,3,2,8,1,组三
2022200,3,0,3,6,3,组三
2022201,2,1,3,6,2,组六
2022202,9,0,2,11,9,组六
2022203,6,2,9,17,7,组六
2022204,6,6,6,18,0,豹子
2022205,4,6,8,18,4,组六
2022206,2,2,2,6,0,豹子
2022207,4,6,5,15,2,组六
2022208,6,3,2,11,4,组六
2022209,3,5,6,14,3,组六
2022210,6,3,0,9,6,组六
2022211,3,2,1,6,2,组六
2022212,6,4,4,14,2,组三
2022213,8,2,9,19,7,组六
2022214,8,2,2,12,6,组三
2022215,0,6,2,8,6,组六
2022216,7,6,2,15,5,组六
2022217,5,1,4,10,4,组六
2022218,7,4,5,16,3,组六
2022219,2,9,2,13,7,组三
2022220,3,8,0,11,8,组六
2022221,2,4,6,12,4,组六
2022222,2,9,1,12,8,组六
2022223,0,5,8,13,8,组六
2022224,8,9,7,24,2,组六
2022225,4,3,1,8,3,组六
2022226,9,8,9,26,1,组三
2022227,6,1,3,10,5,组六
2022228,5,4,4,13,1,组三
2022229,7,6,6,19,1,组三
2022230,9,0,1,10,9,组六
2022231,4,6,6,16,2,组三
2022232,6,4,2,12,4,组六
2022233,8,6,7,21,2,组六
2022234,8,8,7,23,1,组三
2022235,8,2,4,14,6,组六
2022236,8,8,5,21,3,组三
2022237,6,9,9,24,3,组三
2022238,6,2,2,10,4,组三
2022239,2,8,9,19,7,组六
2022240,1,9,5,15,8,组六
2022241,0,7,3,10,7,组六
2022242,0,8,9,17,9,组六
2022243,4,7,4,15,3,组三
2022244,1,2,4,7,3,组六
2022245,8,4,6,18,4,组六
2022246,8,3,2,13,6,组六
2022247,4,4,6,14,2,组三
2022248,0,4,9,13,9,组六
2022249,0,0,6,6,6,组三
2022250,0,1,5,6,5,组六
2022251,1,2,4,7,3,组六
2022252,1,6,7,14,6,组六
2022253,9,1,6,16,8,组六
2022254,7,3,5,15,4,组六
2022255,3,3,9,15,6,组三
2022256,4,0,5,9,5,组六
2022257,7,9,2,18,7,组六
2022258,1,9,6,16,8,组六
2022259,4,4,8,16,4,组三
2022260,4,6,9,19,5,组六
2022261,0,2,6,8,6,组六
2022262,3,2,9,14,7,组六
2022263,3,3,5,11,2,组三
2022264,7,8,6,21,2,组六
2022265,4,6,4,14,2,组三
2022266,2,1,0,3,2,组六
2022267,5,3,4,12,2,组六
2022268,3,8,4,15,5,组六
2022269,3,7,5,15,4,组六
2022270,2,2,7,11,5,组三
2022271,5,6,7,18,2,组六
2022272,3,2,9,14,7,组六
2022273,7,4,6,17,3,组六
2022274,0,6,5,11,6,组六
2022275,0,5,9,14,9,组六
2022276,7,6,1,14,6,组六
2022277,2,4,6,12,4,组六
2022278,4,9,2,15,7,组六
2022279,9,7,4,20,5,组六
2022280,1,3,3,7,2,组三
2022281,1,0,1,2,1,组三
2022282,8,9,6,23,3,组六
2022283,8,2,0,10,8,组六
2022284,7,5,2,14,5,组六
2022285,4,3,6,13,3,组六
2022286,9,8,0,17,9,组六
2022287,7,4,6,17,3,组六
2022288,5,6,1,12,5,组六
2022289,7,6,9,22,3,组六
2022290,8,3,7,18,5,组六
2022291,6,3,3,12,3,组三
2022292,9,7,7,23,2,组三
2022293,3,8,5,16,5,组六
2022294,6,6,6,18,0,豹子
2022295,6,0,8,14,8,组六
2022296,0,0,9,9,9,组三
2022297,1,1,1,3,0,豹子
2022298,8,7,2,17,6,组六
2022299,2,9,9,20,7,组三
2022300,0,9,4,13,9,组六
2022301,1,8,1,10,7,组三
2022302,8,7,5,20,3,组六
2022303,5,3,3,11,2,组三
2022304,1,7,4,12,6,组六
2022305,0,4,8,12,8,组六
2022306,5,5,9,19,4,组三
2022307,3,7,2,12,5,组六
2022308,2,1,6,9,5,组六
2022309,0,4,1,5,4,组六
2022310,2,5,7,14,5,组六
2022311,6,8,2,16,6,组六
2022312,1,3,2,6,2,组六
2022313,1,6,9,16,8,组六
2022314,7,1,5,13,6,组六
2022315,5,6,2,13,4,组六
2022316,2,8,0,10,8,组六
2022317,2,6,8,16,6,组六
2022318,0,2,1,3,2,组六
2022319,0,6,9,15,9,组六
2022320,7,4,7,18,3,组三
2022321,8,6,1,15,7,组六
2022322,3,3,5,11,2,组三
2022323,7,1,2,10,6,组六
2022324,8,4,9,21,5,组六
2022325,7,6,0,13,7,组六
2022326,2,8,9,19,7,组六
2022327,2,8,9,19,7,组六
2022328,6,2,0,8,6,组六
2022329,1,6,7,14,6,组六
2022330,2,2,1,5,1,组三
2022331,8,0,8,16,8,组三
2022332,4,2,2,8,2,组三
2022333,8,5,1,14,7,组六
2022334,3,8,3,14,5,组三
2022335,0,1,4,5,4,组六
2022336,3,8,7,18,5,组六
2022337,2,1,7,10,6,组六
2022338,4,1,6,11,5,组六
2022339,5,2,5,12,3,组三
2022340,2,8,7,17,6,组六
2022341,0,8,4,12,8,组六
2022342,3,8,3,14,5,组三
2022343,3,8,2,13,6,组六
2022344,2,0,9,11,9,组六
2022345,4,6,0,10,6,组六
2022346,5,3,8,16,5,组六
2022347,9,2,5,16,7,组六
2022348,7,3,9,19,6,组六
2022349,4,9,1,14,8,组六
2022350,2,8,6,16,6,组六
2022351,0,9,2,11,9,组六
2023001,4,5,8,17,4,组六
2023002,0,7,0,7,7,组三
2023003,9,0,0,9,9,组三
2023004,1,3,6,10,5,组六
2023005,4,2,0,6,4,组六
2023006,7,5,6,18,2,组六
2023007,3,1,5,9,4,组六
2023008,9,7,2,18,7,组六
2023009,2,2,1,5,1,组三
2023010,8,8,8,24,0,豹子
2023011,0,8,3,11,8,组六
2023012,7,8,0,15,8,组六
2023013,2,8,2,12,6,组三
2023014,0,2,2,4,2,组三
2023015,6,0,6,12,6,组三
2023016,7,1,4,12,6,组六
2023017,1,7,2,10,6,组六
2023018,2,3,7,12,5,组六
2023019,7,9,0,16,9,组六
2023020,4,8,8,20,4,组三
2023021,9,1,1,11,8,组三
2023022,1,1,4,6,3,组三
2023023,3,4,2,9,2,组六
2023024,0,6,0,6,6,组三
2023025,3,5,7,15,4,组六
2023026,6,6,5,17,1,组三
2023027,3,4,8,15,5,组六
2023028,1,2,7,10,6,组六
2023029,4,9,9,22,5,组三
2023030,7,5,4,16,3,组六
2023031,9,7,5,21,4,组六
2023032,0,9,0,9,9,组三
2023033,6,7,9,22,3,组六
2023034,9,0,1,10,9,组六
2023035,6,4,9,19,5,组六
2023036,6,5,6,17,1,组三
2023037,7,7,1,15,6,组三
2023038,0,9,1,10,9,组六
2023039,7,6,3,16,4,组六
2023040,3,3,4,10,1,组三
2023041,6,0,8,14,8,组六
2023042,2,3,1,6,2,组六
2023043,5,6,8,19,3,组六
2023044,0,8,2,10,8,组六
2023045,6,5,9,20,4,组六
2023046,8,8,5,21,3,组三
2023047,5,7,8,20,3,组六
2023048,5,8,1,14,7,组六
2023049,9,2,8,19,7,组六
2023050,7,1,4,12,6,组六
2023051,9,4,0,13,9,组六
2023052,3,8,3,14,5,组三
2023053,3,6,4,13,3,组六
2023054,3,4,8,15,5,组六
2023055,8,8,2,18,6,组三
2023056,1,0,8,9,8,组六
2023057,4,6,4,14,2,组三
2023058,6,9,3,18,6,组六
2023059,5,1,8,14,7,组六
2023060,7,9,2,18,7,组六
2023061,7,1,1,9,6,组三
2023062,0,0,6,6,6,组三
2023063,4,3,7,14,4,组六
2023064,0,6,5,11,6,组六
2023065,4,6,8,18,4,组六
2023066,5,5,0,10,5,组三
2023067,8,5,4,17,4,组六
2023068,3,6,6,15,3,组三
2023069,9,3,2,14,7,组六
2023070,5,6,7,18,2,组六
2023071,0,1,7,8,7,组六
2023072,4,4,7,15,3,组三
2023073,1,3,0,4,3,组六
2023074,0,7,1,8,7,组六
2023075,7,3,8,18,5,组六
2023076,5,0,3,8,5,组六
2023077,2,0,9,11,9,组六
2023078,3,1,6,10,5,组六
2023079,0,1,4,5,4,组六
2023080,4,8,4,16,4,组三
